Time,ZoneTemp,PMV,Energy_kWh,HeatingSetPoint,CoolingSetPoint
Timestamp,20.984323206810895,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.970165270163513,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.610803762765805,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.405734573991253,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.292870183284627,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.185364701897065,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.14997586261439,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.134172908971422,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.113378344450005,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.103035237342528,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.471146908768592,0.3,0.11427528508245152,20.0,22.0
Timestamp,21.999732422300806,0.3,0.12469817653886625,20.0,22.0
Timestamp,22.00054916452686,0.3,0.14466917107234545,20.0,22.0
Timestamp,21.999491093193562,0.3,0.15094561488382935,20.0,22.0
Timestamp,22.49641392094053,0.3,0.19199164515114298,20.0,22.0
Timestamp,22.812562938839775,0.3,0.20090794361967287,20.0,22.0
Timestamp,22.976021272834075,0.3,0.21005692566049142,20.0,22.0
Timestamp,23.089525660531287,0.3,0.21879216430341522,20.0,22.0
Timestamp,23.18888839075935,0.3,0.2281749560287626,20.0,22.0
Timestamp,23.291540676078913,0.3,0.23361839948232574,20.0,22.0
Timestamp,23.38882637738677,0.3,0.23593079841674397,20.0,22.0
Timestamp,23.47237456775461,0.3,0.23798137428978514,20.0,22.0
Timestamp,23.441763169682694,0.3,0.23696278246728944,20.0,22.0
Timestamp,23.4126973017258,0.3,0.2385043131866115,20.0,22.0
Timestamp,23.428017162967926,0.3,0.24002314836454733,20.0,22.0
Timestamp,23.467604845945043,0.3,0.24148990222345731,20.0,22.0
Timestamp,23.28271066298631,0.3,0.23603104928737895,20.0,22.0
Timestamp,23.10648710870718,0.3,0.23615805287383937,20.0,22.0
Timestamp,23.02720144524064,0.3,0.23621743110545343,20.0,22.0
Timestamp,23.005331841180155,0.3,0.23622988043417226,20.0,22.0
Timestamp,23.212127889312164,0.3,0.2423845499705166,20.0,22.0
Timestamp,23.392995498521014,0.3,0.24265378420616543,20.0,22.0
Timestamp,23.4690463575984,0.3,0.24304691737297854,20.0,22.0
Timestamp,23.48900006367125,0.3,0.24374920431575628,20.0,22.0
Timestamp,23.546665319876627,0.3,0.2467474058197128,20.0,22.0
Timestamp,23.606677050628754,0.3,0.24852447450742624,20.0,22.0
Timestamp,23.646626777334873,0.3,0.25039419059957807,20.0,22.0
Timestamp,23.671138907244497,0.3,0.2523796700546772,20.0,22.0
Timestamp,23.624455072052246,0.3,0.25257260698028056,20.0,22.0
Timestamp,23.58696162885525,0.3,0.25458252363911205,20.0,22.0
Timestamp,23.581489376417906,0.3,0.25563110048186954,20.0,22.0
Timestamp,23.590220558819613,0.3,0.25515331222107746,20.0,22.0
Timestamp,23.46186268995116,0.3,0.24807934039823354,20.0,22.0
Timestamp,23.34611546077044,0.3,0.2410844661415389,20.0,22.0
Timestamp,23.2934306893151,0.3,0.23492911929779672,20.0,22.0
Timestamp,23.271474684357813,0.3,0.22601862307505902,20.0,22.0
Timestamp,23.248811001194607,0.3,0.21503540797814172,20.0,22.0
Timestamp,23.211525540840345,0.3,0.20383496544711985,20.0,22.0
Timestamp,23.181201869401523,0.3,0.19676003240074577,20.0,22.0
Timestamp,23.13929861400383,0.3,0.19033175051743031,20.0,22.0
Timestamp,22.469067079812707,0.3,0.15572141986809515,20.0,22.0
Timestamp,22.090087305249842,0.3,0.14869165690203803,20.0,22.0
Timestamp,22.009758859638897,0.3,0.1371091443847688,20.0,22.0
Timestamp,22.000374416052175,0.3,0.1338441154308847,20.0,22.0
Timestamp,21.999474397210758,0.3,0.11399676443223289,20.0,22.0
Timestamp,21.99952921453864,0.3,0.11173090970058176,20.0,22.0
Timestamp,21.990833111175753,0.3,0.11056167454111734,20.0,22.0
Timestamp,21.946336217186126,0.3,0.11002905003775997,20.0,22.0
Timestamp,22.17028703982351,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.191664334375442,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.192853124009364,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.187689772833377,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.139538510111336,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.07155120217227,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.006545875177178,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.94900443042772,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.89609129759951,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.845516660520982,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.7966601616021,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.749534031763794,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.704364691026747,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.660938952238222,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.619081045381552,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.57870300252696,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.54063997197719,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.50466886246407,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.47028907112686,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.4371816474433,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.405173519243505,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.37415007470395,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.344000973015007,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.314618429440934,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.285922465342836,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.25784385848132,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.23033000320948,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.203340349868714,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.177067619994045,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.15150634051514,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.126628369261528,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.102456219856535,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.07906255872166,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.056483841253282,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.034740104034245,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.0138503865769,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.993775301884344,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.974511463899635,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.956025313351283,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.938260993389214,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.578975453699215,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.372081076731305,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.257352588867526,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.17028767690072,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.133968669268558,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.109696890209353,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.084128962385055,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.07167541211381,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.40534152902801,0.3,0.11380438917529523,20.0,22.0
Timestamp,21.999399211608143,0.3,0.1207678010914535,20.0,22.0
Timestamp,21.998664875005296,0.3,0.13877553235724113,20.0,22.0
Timestamp,21.99946402598855,0.3,0.14646545910124262,20.0,22.0
Timestamp,22.475619775702448,0.3,0.18914172399725615,20.0,22.0
Timestamp,22.78219780893054,0.3,0.1982590354128979,20.0,22.0
Timestamp,22.92945362029694,0.3,0.20628464464173105,20.0,22.0
Timestamp,23.019975237221157,0.3,0.21412430315270217,20.0,22.0
Timestamp,23.141169261988207,0.3,0.22184763002699776,20.0,22.0
Timestamp,23.25387187502052,0.3,0.2286523823600996,20.0,22.0
Timestamp,23.350462287385362,0.3,0.2331972542614449,20.0,22.0
Timestamp,23.432810754096344,0.3,0.23516943826180103,20.0,22.0
Timestamp,23.396894389172864,0.3,0.23397933783065963,20.0,22.0
Timestamp,23.366038772975575,0.3,0.23551727401107775,20.0,22.0
Timestamp,23.382245114468812,0.3,0.23681505768710795,20.0,22.0
Timestamp,23.422922831153898,0.3,0.2380105308317684,20.0,22.0
Timestamp,23.243147659472495,0.3,0.23267613406583498,20.0,22.0
Timestamp,23.07595999550022,0.3,0.23248129162423375,20.0,22.0
Timestamp,23.007682257264044,0.3,0.23337811030319067,20.0,22.0
Timestamp,22.997272941493673,0.3,0.23359599483038457,20.0,22.0
Timestamp,23.215540452118745,0.3,0.23990284899912287,20.0,22.0
Timestamp,23.407460330804234,0.3,0.24042492843546087,20.0,22.0
Timestamp,23.494233931017853,0.3,0.24111776838593152,20.0,22.0
Timestamp,23.525135335444133,0.3,0.24236077501825237,20.0,22.0
Timestamp,23.594034022788996,0.3,0.24564568611411097,20.0,22.0
Timestamp,23.66574757440645,0.3,0.2484512101084522,20.0,22.0
Timestamp,23.717531213927636,0.3,0.25088456247037294,20.0,22.0
Timestamp,23.753780132805268,0.3,0.2535241706938396,20.0,22.0
Timestamp,23.71246533800603,0.3,0.2537557747851712,20.0,22.0
Timestamp,23.67497399551675,0.3,0.2558944053400666,20.0,22.0
Timestamp,23.667076781426694,0.3,0.2570901806180392,20.0,22.0
Timestamp,23.6725386010586,0.3,0.2577586232045601,20.0,22.0
Timestamp,23.541780216306954,0.3,0.2536939754339366,20.0,22.0
Timestamp,23.4228682453808,0.3,0.24394403003879003,20.0,22.0
Timestamp,23.3664596333125,0.3,0.2386664880613671,20.0,22.0
Timestamp,23.34019382472617,0.3,0.23011212235501408,20.0,22.0
Timestamp,23.312546946774777,0.3,0.21744146587984223,20.0,22.0
Timestamp,23.26898309968208,0.3,0.20571885950841962,20.0,22.0
Timestamp,23.233964847011364,0.3,0.197881208599022,20.0,22.0
Timestamp,23.18548549331337,0.3,0.1903498625371892,20.0,22.0
Timestamp,22.51306425688948,0.3,0.15566625501610365,20.0,22.0
Timestamp,22.133761802556577,0.3,0.14960131806828994,20.0,22.0
Timestamp,22.01548889006655,0.3,0.13795189099157348,20.0,22.0
Timestamp,22.001039381855772,0.3,0.13446299902835065,20.0,22.0
Timestamp,21.99949063906467,0.3,0.11444857426317845,20.0,22.0
Timestamp,21.99950198858454,0.3,0.11209929273001622,20.0,22.0
Timestamp,21.99956929858622,0.3,0.11080559957184401,20.0,22.0
Timestamp,21.970567302391494,0.3,0.1101937596439915,20.0,22.0
Timestamp,22.199684710883535,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.22326534267782,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.225651611184144,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.222688991390683,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.166681114387185,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.097266971524363,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.03394185310509,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.977886891012556,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.925977033642813,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.87631963437465,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.828606691363852,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.782683072531032,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.73834239666784,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.695507638540015,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.65413445811356,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.614164829905818,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.576077324224595,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.539711623773073,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.504729129829183,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.470894594507595,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.43807448770596,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.406176382736454,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.375119801970847,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.34483208430437,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.315249705160507,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.286317467984745,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.257987429262172,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.230218683283184,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.20331117921348,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.17719318911461,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.15175045405372,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.12696347881779,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.102852717480975,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.079433019000408,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.056707882459403,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.034676036395958,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.013335061948517,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.99267769593994,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.972692403215003,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.953364403997988,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.5894172525381,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.37864504479825,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.26136655104493,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.17206401536049,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.134483500008606,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.109340425492395,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.08287569677096,0.3,0.10996319842848988,20.0,22.0
Timestamp,20.06977090413609,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.40334469461428,0.3,0.11404990213015738,20.0,22.0
Timestamp,21.99937901417821,0.3,0.12064688611666483,20.0,22.0
Timestamp,21.99863581915977,0.3,0.13809963198707764,20.0,22.0
Timestamp,21.999446711157454,0.3,0.1459615439560032,20.0,22.0
Timestamp,22.47531602846598,0.3,0.18847338872105307,20.0,22.0
Timestamp,22.782990300857914,0.3,0.1968523426002078,20.0,22.0
Timestamp,22.93141570133892,0.3,0.20490806522371727,20.0,22.0
Timestamp,23.0226798120104,0.3,0.21260852751632062,20.0,22.0
Timestamp,23.144685446480512,0.3,0.22037920250969056,20.0,22.0
Timestamp,23.25846267828167,0.3,0.22752960817749043,20.0,22.0
Timestamp,23.356772689236838,0.3,0.23282443255337107,20.0,22.0
Timestamp,23.441107317849937,0.3,0.2348256792901606,20.0,22.0
Timestamp,23.40753056313238,0.3,0.23369413620312504,20.0,22.0
Timestamp,23.37918352690813,0.3,0.2353059263977167,20.0,22.0
Timestamp,23.39786739689449,0.3,0.23657990281265068,20.0,22.0
Timestamp,23.44097426972301,0.3,0.23775009319669274,20.0,22.0
Timestamp,23.26193218022746,0.3,0.23231073395973917,20.0,22.0
Timestamp,23.093271718910714,0.3,0.23086454092451295,20.0,22.0
Timestamp,23.022545587582773,0.3,0.23192703389279526,20.0,22.0
Timestamp,23.00879101423048,0.3,0.2314993853892293,20.0,22.0
Timestamp,23.222927730939375,0.3,0.238498813994797,20.0,22.0
Timestamp,23.410066752915313,0.3,0.23861334141771937,20.0,22.0
Timestamp,23.49167028265662,0.3,0.239040049692158,20.0,22.0
Timestamp,23.51727553591865,0.3,0.24011100895852786,20.0,22.0
Timestamp,23.581022863667954,0.3,0.24334258909661505,20.0,22.0
Timestamp,23.64797264495118,0.3,0.24555054580785182,20.0,22.0
Timestamp,23.696027617809662,0.3,0.2489591691197715,20.0,22.0
Timestamp,23.729471538214025,0.3,0.2521862323491072,20.0,22.0
Timestamp,23.688724550535273,0.3,0.2536213859329624,20.0,22.0
Timestamp,23.65470462510859,0.3,0.2566610751396174,20.0,22.0
Timestamp,23.65184981877401,0.3,0.2587356425105533,20.0,22.0
Timestamp,23.66288839656969,0.3,0.25952545161959756,20.0,22.0
Timestamp,23.53699951542223,0.3,0.2519915536231712,20.0,22.0
Timestamp,23.423907757368458,0.3,0.24650951933879775,20.0,22.0
Timestamp,23.372962784447814,0.3,0.24008643025115284,20.0,22.0
Timestamp,23.351660973693427,0.3,0.23180676598477645,20.0,22.0
Timestamp,23.32788543423869,0.3,0.21932377017921098,20.0,22.0
Timestamp,23.28721223933454,0.3,0.2076219775049224,20.0,22.0
Timestamp,23.24169232336874,0.3,0.1999861697888014,20.0,22.0
Timestamp,23.203544714927066,0.3,0.1916822322573503,20.0,22.0
Timestamp,22.528480775614216,0.3,0.1565756260922606,20.0,22.0
Timestamp,22.143330697452306,0.3,0.15138768522909518,20.0,22.0
Timestamp,22.0168127482071,0.3,0.14043894804015936,20.0,22.0
Timestamp,22.001234049804307,0.3,0.13490176562112208,20.0,22.0
Timestamp,21.999542751810655,0.3,0.11465488526274714,20.0,22.0
Timestamp,21.999548009433948,0.3,0.11207811860925958,20.0,22.0
Timestamp,21.994964768925303,0.3,0.11069230953869473,20.0,22.0
Timestamp,21.951247980549606,0.3,0.11007913250891443,20.0,22.0
Timestamp,22.173059073297633,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.19021723786286,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.18935197118699,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.17851781379787,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.12553697887259,0.3,0.10996319842848988,20.0,22.0
Timestamp,22.057172117139782,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.991940309952057,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.93296393379515,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.878015709298097,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.82534856147802,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.77449287533607,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.725458856371638,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.678525404931417,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.63356815693593,0.3,0.10996319842848988,20.0,22.0
Timestamp,21.59036053669318,0.3,0.10996319842848988,20.0,22.0
